제59회 춘계 전국남녀중고농구연맹전,2022,28,2022-03-23 12:00:00,부산중앙고등학교,정세영,7,19:58:00,,1,,2,4,50,40,1,2,50,2,2,4,2,1,,,5,,5,,
제59회 춘계 전국남녀중고농구연맹전,2022,28,2022-03-23 12:00:00,경복고등학교,강태현,6,10:42:00,2,4,50,,1,,40,2,6,33.33333333,1,,1,1,,,1,1,1,2,1,
제59회 춘계 전국남녀중고농구연맹전,2022,28,2022-03-23 12:00:00,경복고등학교,이경민,19,16:00:00,6,11,54.54545455,1,6,16.66666667,41.17647059,4,10,40,1,,1,9,6,,1,2,,2,5,
제59회 춘계 전국남녀중고농구연맹전,2022,28,2022-03-23 12:00:00,경복고등학교,김민호,,02:42:00,,,,,,,,,,,,,,,,,,,1,1,,
제59회 춘계 전국남녀중고농구연맹전,2022,28,2022-03-23 12:00:00,경복고등학교,김서원,10,16:00:00,3,9,33.33333333,1,3,33.33333333,33.33333333,1,2,50,3,9,12,8,,1,1,1,,1,4,
제59회 춘계 전국남녀중고농구연맹전,2022,28,2022-03-23 12:00:00,경복고등학교,임성채,25,16:00:00,5,5,100,5,13,38.46153846,55.55555556,,,,2,3,5,2,2,,,,,,2,
제59회 춘계 전국남녀중고농구연맹전,2022,28,2022-03-23 12:00:00,경복고등학교,백경,,02:36:00,,,,,,,,,,,,,,,,,,1,,1,,
제59회 춘계 전국남녀중고농구연맹전,2022,28,2022-03-23 12:00:00,경복고등학교,홍상민,28,16:00:00,11,17,64.70588235,,,,64.70588235,6,9,66.66666667,6,8,14,5,2,,1,1,3,4,2,
제59회 춘계 전국남녀중고농구연맹전,2022,28,2022-03-23 12:00:00,경복고등학교,민경진,,00:00:00,,,,,,,,,,,,,,,,,,,,,,
제59회 춘계 전국남녀중고농구연맹전,2022,28,2022-03-23 12:00:00,경복고등학교,권정인,,0:00,,,,,,,,,,,,,,,,,,,,,,
제59회 춘계 전국남녀중고농구연맹전,2022,28,2022-03-23 12:00:00,경복고등학교,이제,,0:00,,,,,,,,,,,,,,,,,,,,,,
제59회 춘계 전국남녀중고농구연맹전,2022,28,2022-03-23 12:00:00,경복고등학교,김두진,,0:00,,,,,,,,,,,,,,,,,,,,,,
제59회 춘계 전국남녀중고농구연맹전,2022,28,2022-03-23 12:00:00,경복고등학교,윤현성,,0:00,,,,,,,,,,,,,,,,,,,,,,
제47회 협회장기 전국남녀중고농구대회,2022,2,2022-04-09 17:00:00,가야고등학교,권민,16,29:22,8,15,53.33333333,,3,,44.44444444,,,,2,3,5,2,,,2,2,1,3,4,
제47회 협회장기 전국남녀중고농구대회,2022,2,2022-04-09 17:00:00,가야고등학교,한지우,,0:38,,,,,,,,,,,,,,,,,,,,,,
제47회 협회장기 전국남녀중고농구대회,2022,2,2022-04-09 17:00:00,가야고등학교,정주현,13,38:29,5,7,71.42857143,1,5,20,50,,,,1,1,2,,4,,,,1,1,3,
제47회 협회장기 전국남녀중고농구대회,2022,2,2022-04-09 17:00:00,가야고등학교,전세민,6,39:22,2,6,33.33333333,,,,33.33333333,2,3,66.66666667,2,4,6,3,2,1,,1,2,3,4,
제47회 협회장기 전국남녀중고농구대회,2022,2,2022-04-09 17:00:00,가야고등학교,김동영,7,17:14,2,3,66.66666667,1,6,16.66666667,33.33333333,,,,,2,2,1,,,,2,,2,3,
제47회 협회장기 전국남녀중고농구대회,2022,2,2022-04-09 17:00:00,가야고등학교,최규혁,7,35:38,3,7,42.85714286,,,,42.85714286,1,4,25,4,12,16,1,1,1,1,2,,2,3,
제47회 협회장기 전국남녀중고농구대회,2022,2,2022-04-09 17:00:00,가야고등학교,김대현,8,20:47,1,2,50,2,4,50,50,,,,,2,2,,1,,,,,,2,
제47회 협회장기 전국남녀중고농구대회,2022,2,2022-04-09 17:00:00,가야고등학교,심우혁,,0:38,,,,,,,,,,,,,,,,,,,,,,
제47회 협회장기 전국남녀중고농구대회,2022,2,2022-04-09 17:00:00,가야고등학교,최범식,4,17:52,2,4,50,,2,,33.33333333,,,,1,2,3,,,,,2,,2,,
제47회 협회장기 전국남녀중고농구대회,2022,2,2022-04-09 17:00:00,가야고등학교,이재민,,0:00,,,,,,,,,,,,,,,,,,,,,,
제47회 협회장기 전국남녀중고농구대회,2022,2,2022-04-09 17:00:00,가야고등학교,김성본,,0:00,,,,,,,,,,,,,,,,,,,,,,
제47회 협회장기 전국남녀중고농구대회,2022,2,2022-04-09 17:00:00,청주신흥고등학교,유민수,29,40:00,8,19,42.10526316,2,6,33.33333333,40,7,13,53.84615385,8,7,15,4,2,1,3,2,1,3,3,
제47회 협회장기 전국남녀중고농구대회,2022,2,2022-04-09 17:00:00,청주신흥고등학교,안효민,5,39:22,1,1,100,1,4,25,40,,,,1,1,2,1,6,,,,2,2,,
제47회 협회장기 전국남녀중고농구대회,2022,2,2022-04-09 17:00:00,청주신흥고등학교,최해찬,14,39:22,4,10,40,2,7,28.57142857,35.29411765,,1,,5,4,9,,3,,,1,1,2,1,
제47회 협회장기 전국남녀중고농구대회,2022,2,2022-04-09 17:00:00,청주신흥고등학교,노우석,11,40:00,4,7,57.14285714,1,3,33.33333333,50,,,,,4,4,5,3,,2,,,,4,
제47회 협회장기 전국남녀중고농구대회,2022,2,2022-04-09 17:00:00,청주신흥고등학교,김태영,19,39:22,3,8,37.5,4,8,50,43.75,1,2,50,2,6,8,4,5,,1,1,1,2,2,
제47회 협회장기 전국남녀중고농구대회,2022,2,2022-04-09 17:00:00,청주신흥고등학교,한덕현,,1:16,,,,,1,,,,,,,,,,,,,,,,,
제47회 협회장기 전국남녀중고농구대회,2022,2,2022-04-09 17:00:00,청주신흥고등학교,이상진,,0:38,,,,,,,,,,,,,,,,,,,,,,
제47회 협회장기 전국남녀중고농구대회,2022,2,2022-04-09 17:00:00,청주신흥고등학교,이찬호,,0:00,,,,,,,,,,,,,,,,,,,,,,
제47회 협회장기 전국남녀중고농구대회,2022,2,2022-04-09 17:00:00,청주신흥고등학교,이학준,,0:00,,,,,,,,,,,,,,,,,,,,,,
제47회 협회장기 전국남녀중고농구대회,2022,2,2022-04-09 17:00:00,청주신흥고등학교,박재현,,0:00,,,,,,,,,,,,,,,,,,,,,,
제47회 협회장기 전국남녀중고농구대회,2022,2,2022-04-09 17:00:00,청주신흥고등학교,김성혁,,0:00,,,,,,,,,,,,,,,,,,,,,,
2022 연맹회장기 전국남녀중고농구대회,2022,27,2022-05-07 12:00:00,여수화양고등학교,김정현,20,40:00,7,12,58.33333333,2,4,50,56.25,,1,,4,9,13,13,1,,,1,,1,1,
2022 연맹회장기 전국남녀중고농구대회,2022,27,2022-05-07 12:00:00,여수화양고등학교,안주현,4,30:04,2,4,50,,2,,33.33333333,,,,1,1,2,5,2,,,,2,2,,
2022 연맹회장기 전국남녀중고농구대회,2022,27,2022-05-07 12:00:00,여수화양고등학교,최준환,30,31:09,15,23,65.2173913,,1,,62.5,,,,8,6,14,2,2,,2,,,,1,
2022 연맹회장기 전국남녀중고농구대회,2022,27,2022-05-07 12:00:00,여수화양고등학교,서준영,20,40:00,6,10,60,2,8,25,44.44444444,2,3,66.66666667,,5,5,3,,,,1,1,2,2,
2022 연맹회장기 전국남녀중고농구대회,2022,27,2022-05-07 12:00:00,여수화양고등학교,이병확,5,13:47,1,1,100,1,4,25,40,,,,,3,3,1,,,,,,,,
2022 연맹회장기 전국남녀중고농구대회,2022,27,2022-05-07 12:00:00,여수화양고등학교,윤준식,17,25:30,8,8,100,,,,100,1,3,33.33333333,2,6,8,5,5,,1,1,1,2,,
2022 연맹회장기 전국남녀중고농구대회,2022,27,2022-05-07 12:00:00,여수화양고등학교,정찬호,2,9:56,1,1,100,,3,,25,,,,,1,1,2,,,,,,,,
